com.samsung.shealth.tracker.pedometer_day_summary,6091017,5,,,,,,,,,,,,,,,,
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2020-01-28 10:01:05.816,8945.725,4997dc58-25e0-4acf-82ba-2f215f82bd42.achievement.json,10530,6000,1580169600000,1.804259,VfS0qUERdZ,4958115,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-29 03:38:56.620,9025,4997dc58-25e0-4acf-82ba-2f215f82bd42.binning_data.json,4997dc58-25e0-4acf-82ba-2f215f82bd42,448.29993,1505,4997dc58-25e0-4acf-82ba-2f215f82bd42.source_info.json,0
2020-01-16 04:00:00.696,12335.788,77b9ab5d-72b4-4eb5-8a31-3707f424664e.achievement.json,14639,6000,1579046400000,5.2955456,LEU3VEaDjN,6767226,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 04:00:00.696,12721,77b9ab5d-72b4-4eb5-8a31-3707f424664e.binning_data.json,77b9ab5d-72b4-4eb5-8a31-3707f424664e,604.0792,1918,,0
2020-03-02 04:00:17.634,3371.4602,7862e771-0cda-4bde-8123-23a41609c7e5.achievement.json,4150,6000,1583020800000,3.4722223,LEU3VEaDjN,2086287,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-02 04:00:17.634,3995,7862e771-0cda-4bde-8123-23a41609c7e5.binning_data.json,7862e771-0cda-4bde-8123-23a41609c7e5,157.77966,155,,0
2020-02-25 10:17:52.993,4051.76,423aedd8-cf93-48bb-b77d-961d16afa74e.achievement.json,5069,6000,1582588800000,1.5064704,VfS0qUERdZ,2689571,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-26 01:20:34.670,5009,423aedd8-cf93-48bb-b77d-961d16afa74e.binning_data.json,423aedd8-cf93-48bb-b77d-961d16afa74e,187.84831,60,423aedd8-cf93-48bb-b77d-961d16afa74e.source_info.json,0
2020-03-03 10:01:14.157,7580.7334,0cd05054-af33-450b-a993-124bdb937f6f.achievement.json,9048,6000,1583193600000,1.686914,VfS0qUERdZ,4493847,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-04 03:04:36.735,7584,0cd05054-af33-450b-a993-124bdb937f6f.binning_data.json,0cd05054-af33-450b-a993-124bdb937f6f,387.57632,1464,0cd05054-af33-450b-a993-124bdb937f6f.source_info.json,0
2020-01-24 10:00:41.899,1828.8027,6e8a0c38-fa79-4599-875f-ad23cb8529cc.achievement.json,2336,6000,1579824000000,1.4983711,VfS0qUERdZ,1220527,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-25 03:00:50.318,2321,6e8a0c38-fa79-4599-875f-ad23cb8529cc.binning_data.json,6e8a0c38-fa79-4599-875f-ad23cb8529cc,84.15979,15,6e8a0c38-fa79-4599-875f-ad23cb8529cc.source_info.json,0
2020-01-30 10:02:35.354,11202.593,00dcd409-484c-4105-8375-f15fd65f8fa8.achievement.json,13115,6000,1580342400000,1.8470259,VfS0qUERdZ,6065206,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 04:00:02.521,11645,00dcd409-484c-4105-8375-f15fd65f8fa8.binning_data.json,00dcd409-484c-4105-8375-f15fd65f8fa8,548.6989,1470,00dcd409-484c-4105-8375-f15fd65f8fa8.source_info.json,0
2020-02-22 10:05:05.256,4877.922,3930790a-1af1-466a-8375-36d40a33a50b.achievement.json,5922,6000,1582329600000,1.6292809,VfS0qUERdZ,2993910,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-23 03:14:53.906,5776,3930790a-1af1-466a-8375-36d40a33a50b.binning_data.json,3930790a-1af1-466a-8375-36d40a33a50b,224.57198,146,3930790a-1af1-466a-8375-36d40a33a50b.source_info.json,0
2020-02-08 10:01:44.295,3525.0564,b4059ef4-983d-4a32-b9bc-f57916144646.achievement.json,4351,6000,1581120000000,1.6027083,VfS0qUERdZ,2199437,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-09 03:14:14.697,4285,b4059ef4-983d-4a32-b9bc-f57916144646.binning_data.json,b4059ef4-983d-4a32-b9bc-f57916144646,163.63362,66,b4059ef4-983d-4a32-b9bc-f57916144646.source_info.json,0
2020-03-12 04:00:01.944,9958.486,728427d5-f9ca-4d76-9d4c-1d1892a7f434.achievement.json,11580,6000,1583884800000,3.820239,LEU3VEaDjN,5510636,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-12 04:00:01.944,9452,728427d5-f9ca-4d76-9d4c-1d1892a7f434.binning_data.json,728427d5-f9ca-4d76-9d4c-1d1892a7f434,515.64374,2128,,0
2020-02-27 04:00:01.784,4082.4006,b1364334-49dc-4652-8178-50e3b766562a.achievement.json,5146,6000,1582675200000,3.0491252,LEU3VEaDjN,2634189,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-27 04:00:01.784,5093,b1364334-49dc-4652-8178-50e3b766562a.binning_data.json,b1364334-49dc-4652-8178-50e3b766562a,185.87302,53,,0
2020-03-01 04:00:01.671,3050.4888,10f7a7c0-ef6a-4424-b065-1237e885cb3a.achievement.json,3844,6000,1582934400000,2.3755863,LEU3VEaDjN,2022304,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-01 04:00:01.671,3793,10f7a7c0-ef6a-4424-b065-1237e885cb3a.binning_data.json,10f7a7c0-ef6a-4424-b065-1237e885cb3a,140.20209,51,,0
2020-01-17 04:00:00.713,7945.3164,d5a14f11-a9b0-421c-8c03-ea6da125a263.achievement.json,9334,6000,1579132800000,3.9445543,LEU3VEaDjN,4313496,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 04:00:00.713,8079,d5a14f11-a9b0-421c-8c03-ea6da125a263.binning_data.json,d5a14f11-a9b0-421c-8c03-ea6da125a263,394.79944,1255,,0
2020-01-17 10:01:05.814,6880.004,4a3737a5-9aa9-4dd4-9ca2-a140f84b14f8.achievement.json,7787,6000,1579219200000,1.9475042,VfS0qUERdZ,3532728,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 21:30:43.285,5837,4a3737a5-9aa9-4dd4-9ca2-a140f84b14f8.binning_data.json,4a3737a5-9aa9-4dd4-9ca2-a140f84b14f8,367.08557,1950,4a3737a5-9aa9-4dd4-9ca2-a140f84b14f8.source_info.json,0
2020-03-13 04:00:01.842,4259.0835,ca06c2e7-8a06-4f93-bbb9-ff53debe23e3.achievement.json,5423,6000,1583971200000,2.8941178,LEU3VEaDjN,2730567,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-13 04:00:01.842,5353,ca06c2e7-8a06-4f93-bbb9-ff53debe23e3.binning_data.json,ca06c2e7-8a06-4f93-bbb9-ff53debe23e3,193.96513,70,,0
2020-02-11 10:00:47.214,10721.095,e9642933-64c0-4051-84dd-0a460a99636a.achievement.json,12607,6000,1581379200000,1.7494323,VfS0qUERdZ,6128327,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-12 03:48:57.659,10596,e9642933-64c0-4051-84dd-0a460a99636a.binning_data.json,e9642933-64c0-4051-84dd-0a460a99636a,546.1114,2011,e9642933-64c0-4051-84dd-0a460a99636a.source_info.json,0
2020-02-05 04:00:04.963,7823.9336,6b8946a8-2b4c-4fc1-97f7-d4e45fd87040.achievement.json,9421,6000,1580774400000,6.9444447,LEU3VEaDjN,4562886,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-05 04:00:04.963,8531,6b8946a8-2b4c-4fc1-97f7-d4e45fd87040.binning_data.json,6b8946a8-2b4c-4fc1-97f7-d4e45fd87040,378.7516,890,,0
2020-02-08 04:00:01.182,9941.835,f93b4fd4-d718-4154-afd7-63c42376985a.achievement.json,11889,6000,1581033600000,3.6708972,LEU3VEaDjN,5746141,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-08 04:00:01.182,10358,f93b4fd4-d718-4154-afd7-63c42376985a.binning_data.json,f93b4fd4-d718-4154-afd7-63c42376985a,492.818,1531,,0
2020-01-15 10:01:14.157,12335.788,73ca835c-efa2-4004-bd7d-92063ca39f52.achievement.json,14639,6000,1579046400000,1.8228494,VfS0qUERdZ,6767310,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 03:49:20.676,12721,73ca835c-efa2-4004-bd7d-92063ca39f52.binning_data.json,73ca835c-efa2-4004-bd7d-92063ca39f52,604.0792,1918,73ca835c-efa2-4004-bd7d-92063ca39f52.source_info.json,0
2020-01-19 04:00:01.302,1877.0374,86b2f363-80da-44c2-a6c4-41205e26e0f6.achievement.json,2305,6000,1579305600000,5.6422367,LEU3VEaDjN,1169329,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-19 04:00:01.302,2268,86b2f363-80da-44c2-a6c4-41205e26e0f6.binning_data.json,86b2f363-80da-44c2-a6c4-41205e26e0f6,87.57646,37,,0
2020-02-14 04:00:01.394,8686.485,b5a55f87-22db-4263-a24d-19e391bfc933.achievement.json,10346,6000,1581552000000,3.4331563,LEU3VEaDjN,5017729,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-14 04:00:01.394,8776,b5a55f87-22db-4263-a24d-19e391bfc933.binning_data.json,b5a55f87-22db-4263-a24d-19e391bfc933,438.83,1570,,0
2020-03-01 04:02:51.387,3371.4602,0ca9c639-4090-42fd-80e8-754bb65bc408.achievement.json,4150,6000,1583020800000,1.6159765,VfS0qUERdZ,2086329,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-02 03:46:00.504,3995,0ca9c639-4090-42fd-80e8-754bb65bc408.binning_data.json,0ca9c639-4090-42fd-80e8-754bb65bc408,157.77966,155,0ca9c639-4090-42fd-80e8-754bb65bc408.source_info.json,0
2020-02-09 05:14:00.616,3750.847,2a923f12-4fd2-4ff9-a13c-3ad037d152ec.achievement.json,4538,6000,1581206400000,1.7412008,VfS0qUERdZ,2154172,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-10 03:04:40.360,4374,2a923f12-4fd2-4ff9-a13c-3ad037d152ec.binning_data.json,2a923f12-4fd2-4ff9-a13c-3ad037d152ec,174.77971,164,2a923f12-4fd2-4ff9-a13c-3ad037d152ec.source_info.json,0
2020-01-23 04:00:00.887,7099.6416,d3bc6450-1970-4f4a-af37-705d541b1e75.achievement.json,8450,6000,1579651200000,4.3288636,LEU3VEaDjN,4039863,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-23 04:00:00.887,7371,d3bc6450-1970-4f4a-af37-705d541b1e75.binning_data.json,d3bc6450-1970-4f4a-af37-705d541b1e75,350.62433,1079,,0
2020-02-10 04:00:01.229,3750.847,c2ad00fb-54b6-49ef-87fe-3059ffbbd9f6.achievement.json,4538,6000,1581206400000,4.4741454,LEU3VEaDjN,2154120,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-10 04:00:01.229,4374,c2ad00fb-54b6-49ef-87fe-3059ffbbd9f6.binning_data.json,c2ad00fb-54b6-49ef-87fe-3059ffbbd9f6,174.77971,164,,0
2020-02-11 04:00:01.830,5853.952,705718ef-65ca-4df3-99d9-2e3712ead6b4.achievement.json,7377,6000,1581292800000,3.1730087,LEU3VEaDjN,3876490,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-11 04:00:01.830,7258,705718ef-65ca-4df3-99d9-2e3712ead6b4.binning_data.json,705718ef-65ca-4df3-99d9-2e3712ead6b4,271.57996,119,,0
2020-02-26 04:00:02.594,4051.76,86f5d1c6-ffc2-45de-95da-e982c57c859e.achievement.json,5069,6000,1582588800000,6.0731134,LEU3VEaDjN,2689503,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-26 04:00:02.594,5009,86f5d1c6-ffc2-45de-95da-e982c57c859e.binning_data.json,86f5d1c6-ffc2-45de-95da-e982c57c859e,187.84831,60,,0
2020-02-23 04:28:22.518,2314.8682,70111aa2-a5f9-4d9f-8044-98f97703ca7b.achievement.json,2840,6000,1582416000000,1.6163446,VfS0qUERdZ,1432162,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-24 03:07:00.863,2696,70111aa2-a5f9-4d9f-8044-98f97703ca7b.binning_data.json,70111aa2-a5f9-4d9f-8044-98f97703ca7b,109.623505,144,70111aa2-a5f9-4d9f-8044-98f97703ca7b.source_info.json,0
2020-01-22 10:01:32.415,7099.6416,ce8b3b76-22a6-4a33-aaaf-6ab00c0ea42c.achievement.json,8450,6000,1579651200000,1.7573717,VfS0qUERdZ,4039920,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-23 03:03:50.326,7371,ce8b3b76-22a6-4a33-aaaf-6ab00c0ea42c.binning_data.json,ce8b3b76-22a6-4a33-aaaf-6ab00c0ea42c,350.62433,1079,ce8b3b76-22a6-4a33-aaaf-6ab00c0ea42c.source_info.json,0
2020-01-18 05:16:59.993,6880.004,89dfd14b-ddf7-4345-9a8d-1ee67f97fefe.achievement.json,7787,6000,1579219200000,3.6847198,LEU3VEaDjN,3532681,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-18 05:16:59.993,5837,89dfd14b-ddf7-4345-9a8d-1ee67f97fefe.binning_data.json,89dfd14b-ddf7-4345-9a8d-1ee67f97fefe,367.08557,1950,,0
2020-02-28 10:10:58.432,7892.4507,764387be-4a3b-40cb-adb1-4e226ed4c910.achievement.json,9303,6000,1582848000000,1.7108568,VfS0qUERdZ,4613156,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-29 04:00:06.256,7411,764387be-4a3b-40cb-adb1-4e226ed4c910.binning_data.json,764387be-4a3b-40cb-adb1-4e226ed4c910,415.73468,1892,764387be-4a3b-40cb-adb1-4e226ed4c910.source_info.json,0
2020-01-20 10:01:55.250,7724.002,40e3c6d9-ce83-4950-8b8a-ad8a719e0d29.achievement.json,9151,6000,1579478400000,1.775635,VfS0qUERdZ,4349994,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-21 02:33:25.062,7875,40e3c6d9-ce83-4950-8b8a-ad8a719e0d29.binning_data.json,40e3c6d9-ce83-4950-8b8a-ad8a719e0d29,385.3321,1276,40e3c6d9-ce83-4950-8b8a-ad8a719e0d29.source_info.json,0
2020-01-16 10:08:45.825,7945.3164,3d939fac-f925-4175-976e-3d90b063eab0.achievement.json,9334,6000,1579132800000,1.841933,VfS0qUERdZ,4313574,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 03:54:16.652,8079,3d939fac-f925-4175-976e-3d90b063eab0.binning_data.json,3d939fac-f925-4175-976e-3d90b063eab0,394.79944,1255,3d939fac-f925-4175-976e-3d90b063eab0.source_info.json,0
2020-02-01 04:04:43.722,3366.586,96fc487a-ec64-470a-9a48-0f0b4440fb9b.achievement.json,3996,6000,1580515200000,1.7695063,VfS0qUERdZ,1902556,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-02 03:55:49.836,3836,96fc487a-ec64-470a-9a48-0f0b4440fb9b.binning_data.json,96fc487a-ec64-470a-9a48-0f0b4440fb9b,157.79102,160,96fc487a-ec64-470a-9a48-0f0b4440fb9b.source_info.json,0
2020-02-13 10:01:36.839,8686.485,a1f0b20d-dc4e-4d38-943e-281b0fb8ff7a.achievement.json,10346,6000,1581552000000,1.7311342,VfS0qUERdZ,5017799,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-14 03:51:41.583,8776,a1f0b20d-dc4e-4d38-943e-281b0fb8ff7a.binning_data.json,a1f0b20d-dc4e-4d38-943e-281b0fb8ff7a,438.83,1570,a1f0b20d-dc4e-4d38-943e-281b0fb8ff7a.source_info.json,0
2020-03-03 04:01:03.202,7692.9355,3f71c825-62d3-4cd4-842f-d74c039134c2.achievement.json,9333,6000,1583107200000,6.9444447,LEU3VEaDjN,4646922,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-03 04:01:03.202,8476,3f71c825-62d3-4cd4-842f-d74c039134c2.binning_data.json,3f71c825-62d3-4cd4-842f-d74c039134c2,375.5292,857,,0
2020-02-20 04:00:01.055,7082.9883,e5b3712f-97ef-40e0-bf11-db4b000d89f9.achievement.json,8702,6000,1582070400000,3.6756477,LEU3VEaDjN,4322144,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-20 04:00:01.055,7995,e5b3712f-97ef-40e0-bf11-db4b000d89f9.binning_data.json,e5b3712f-97ef-40e0-bf11-db4b000d89f9,342.55713,707,,0
2020-02-03 04:00:00.876,2040.3301,f9f62f1c-3657-4a93-aac6-9ff6389c85b7.achievement.json,2503,6000,1580601600000,3.2350502,LEU3VEaDjN,1292042,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-03 04:00:00.876,2454,f9f62f1c-3657-4a93-aac6-9ff6389c85b7.binning_data.json,f9f62f1c-3657-4a93-aac6-9ff6389c85b7,93.47424,49,,0
2020-02-27 10:00:24.373,7449.201,ff0a392d-8e3a-4803-9a86-91b268837c4a.achievement.json,9221,6000,1582761600000,1.6119412,VfS0qUERdZ,4621261,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-28 03:45:15.356,8563,ff0a392d-8e3a-4803-9a86-91b268837c4a.binning_data.json,ff0a392d-8e3a-4803-9a86-91b268837c4a,356.93646,658,ff0a392d-8e3a-4803-9a86-91b268837c4a.source_info.json,0
2020-03-07 05:17:28.806,1707.1581,fdf0ef40-9db4-4088-8c2c-81a1827e229b.achievement.json,1975,6000,1583539200000,1.8770133,VfS0qUERdZ,909507,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-08 02:33:51.873,1866,fdf0ef40-9db4-4088-8c2c-81a1827e229b.binning_data.json,fdf0ef40-9db4-4088-8c2c-81a1827e229b,82.57524,109,fdf0ef40-9db4-4088-8c2c-81a1827e229b.source_info.json,0
2020-01-18 11:00:17.509,1877.0374,13e78845-6751-4f58-b123-874168d473ec.achievement.json,2305,6000,1579305600000,1.6051636,VfS0qUERdZ,1169374,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-19 00:40:11.935,2268,13e78845-6751-4f58-b123-874168d473ec.binning_data.json,13e78845-6751-4f58-b123-874168d473ec,87.57646,37,13e78845-6751-4f58-b123-874168d473ec.source_info.json,0
2020-02-23 04:00:01.221,4877.922,3c3fc739-e06f-408a-85d6-17cc2d8a8cbe.achievement.json,5922,6000,1582329600000,6.6106925,LEU3VEaDjN,2993813,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-23 04:00:01.221,5776,3c3fc739-e06f-408a-85d6-17cc2d8a8cbe.binning_data.json,3c3fc739-e06f-408a-85d6-17cc2d8a8cbe,224.57198,146,,0
2020-03-09 04:00:01.590,5311.835,4593c384-8201-4d2a-9026-a742632acda2.achievement.json,6534,6000,1583625600000,3.7553868,LEU3VEaDjN,3166946,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-09 04:00:01.590,6212,4593c384-8201-4d2a-9026-a742632acda2.binning_data.json,4593c384-8201-4d2a-9026-a742632acda2,247.42943,322,,0
2020-03-05 10:00:46.330,6390.217,749d48d4-98fd-431a-afce-d225603d8fd7.achievement.json,7618,6000,1583366400000,1.7541409,VfS0qUERdZ,3642932,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 03:01:02.472,6452,749d48d4-98fd-431a-afce-d225603d8fd7.binning_data.json,749d48d4-98fd-431a-afce-d225603d8fd7,322.28177,1166,749d48d4-98fd-431a-afce-d225603d8fd7.source_info.json,0
2020-02-24 04:00:01.485,2314.8682,eb2a6424-4c62-4ad8-9e16-0b5f15bd314c.achievement.json,2840,6000,1582416000000,3.1446319,LEU3VEaDjN,1432117,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-24 04:00:01.485,2696,eb2a6424-4c62-4ad8-9e16-0b5f15bd314c.binning_data.json,eb2a6424-4c62-4ad8-9e16-0b5f15bd314c,109.623505,144,,0
2020-01-24 04:00:00.738,7291.5166,9d11f8bd-6a30-422c-9320-51d063c70bd5.achievement.json,8735,6000,1579737600000,4.2528424,LEU3VEaDjN,4230882,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-24 04:00:00.738,7768,9d11f8bd-6a30-422c-9320-51d063c70bd5.binning_data.json,9d11f8bd-6a30-422c-9320-51d063c70bd5,356.70746,967,,0
2020-02-02 04:11:56.766,2040.3301,cc0e3b87-4dc3-40cb-b758-6aaa464cd120.achievement.json,2503,6000,1580601600000,1.5791059,VfS0qUERdZ,1292079,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-03 03:15:19.893,2454,cc0e3b87-4dc3-40cb-b758-6aaa464cd120.binning_data.json,cc0e3b87-4dc3-40cb-b758-6aaa464cd120,93.47424,49,cc0e3b87-4dc3-40cb-b758-6aaa464cd120.source_info.json,0
2020-02-03 10:03:43.168,7922.385,9d9dfe2d-45b5-48d6-af90-732fb30bc2dc.achievement.json,9306,6000,1580688000000,1.7915549,VfS0qUERdZ,4422071,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-04 03:07:32.746,7667,9d9dfe2d-45b5-48d6-af90-732fb30bc2dc.binning_data.json,9d9dfe2d-45b5-48d6-af90-732fb30bc2dc,404.1256,1639,9d9dfe2d-45b5-48d6-af90-732fb30bc2dc.source_info.json,0
2020-01-19 13:08:58.473,700.3379,c36ff175-0a9c-4a05-bf36-e77a1edb6499.achievement.json,856,6000,1579392000000,1.6106608,VfS0qUERdZ,434813,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-20 02:58:36.193,832,c36ff175-0a9c-4a05-bf36-e77a1edb6499.binning_data.json,c36ff175-0a9c-4a05-bf36-e77a1edb6499,33.448776,24,c36ff175-0a9c-4a05-bf36-e77a1edb6499.source_info.json,0
2020-02-13 04:00:01.623,9624.491,94850ac9-eff0-4c2a-9b56-a9a77f381446.achievement.json,11729,6000,1581465600000,5.423745,LEU3VEaDjN,5831624,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-13 04:00:01.623,10334,94850ac9-eff0-4c2a-9b56-a9a77f381446.binning_data.json,94850ac9-eff0-4c2a-9b56-a9a77f381446,476.39578,1395,,0
2020-03-06 10:01:13.993,6809.635,4c545639-0a27-4a47-9109-96e23b270a97.achievement.json,7644,6000,1583452800000,1.9401855,VfS0qUERdZ,3509785,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-07 01:12:37.479,5767,4c545639-0a27-4a47-9109-96e23b270a97.binning_data.json,4c545639-0a27-4a47-9109-96e23b270a97,363.68924,1877,4c545639-0a27-4a47-9109-96e23b270a97.source_info.json,0
2020-01-21 04:00:01.132,7724.002,0ec874d0-ba3b-4ba2-9293-90b830d42d91.achievement.json,9151,6000,1579478400000,3.7104855,LEU3VEaDjN,4349935,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-21 04:00:01.132,7875,0ec874d0-ba3b-4ba2-9293-90b830d42d91.binning_data.json,0ec874d0-ba3b-4ba2-9293-90b830d42d91,385.3321,1276,,0
2020-02-18 10:01:37.885,8432.294,edfef16d-056e-4f9d-a2f2-42c90ae6b89c.achievement.json,10201,6000,1581984000000,1.7285128,VfS0qUERdZ,4878352,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-19 04:00:09.495,8930,edfef16d-056e-4f9d-a2f2-42c90ae6b89c.binning_data.json,edfef16d-056e-4f9d-a2f2-42c90ae6b89c,418.66907,1271,edfef16d-056e-4f9d-a2f2-42c90ae6b89c.source_info.json,0
2020-02-28 04:00:02.151,7449.201,22d290ae-064a-4550-a73f-99968658f5ff.achievement.json,9221,6000,1582761600000,3.9446764,LEU3VEaDjN,4621189,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-28 04:00:02.151,8563,22d290ae-064a-4550-a73f-99968658f5ff.binning_data.json,22d290ae-064a-4550-a73f-99968658f5ff,356.93646,658,,0
2020-02-12 04:00:14.608,10721.095,77eac9e4-95af-4611-8f28-7cfb61ce63d1.achievement.json,12607,6000,1581379200000,3.9871526,LEU3VEaDjN,6128231,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-12 04:00:14.608,10596,77eac9e4-95af-4611-8f28-7cfb61ce63d1.binning_data.json,77eac9e4-95af-4611-8f28-7cfb61ce63d1,546.1114,2011,,0
2020-03-10 10:02:16.503,5635.875,73edd32f-845a-4825-9a22-dff01e4d0228.achievement.json,7154,6000,1583798400000,1.5559742,VfS0qUERdZ,3622087,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-11 03:26:31.070,6947,73edd32f-845a-4825-9a22-dff01e4d0228.binning_data.json,73edd32f-845a-4825-9a22-dff01e4d0228,260.58807,207,73edd32f-845a-4825-9a22-dff01e4d0228.source_info.json,0
2020-02-15 04:00:01.435,9262.737,6c15104b-8e16-41b5-9b7c-1f0559823e42.achievement.json,10986,6000,1581638400000,6.9444447,LEU3VEaDjN,5209812,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-15 04:00:01.435,9308,6c15104b-8e16-41b5-9b7c-1f0559823e42.binning_data.json,6c15104b-8e16-41b5-9b7c-1f0559823e42,464.84207,1678,,0
2020-02-09 04:00:02.141,3525.0564,83d641a7-f629-4067-a2e0-b4bd6bdab06e.achievement.json,4351,6000,1581120000000,5.150372,LEU3VEaDjN,2199368,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-09 04:00:02.141,4285,83d641a7-f629-4067-a2e0-b4bd6bdab06e.binning_data.json,83d641a7-f629-4067-a2e0-b4bd6bdab06e,163.63362,66,,0
2020-01-31 04:00:01.836,11202.593,dd0e6876-c683-4428-bfe4-879895dc6298.achievement.json,13115,6000,1580342400000,3.7504349,LEU3VEaDjN,6065094,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 04:00:01.836,11645,dd0e6876-c683-4428-bfe4-879895dc6298.binning_data.json,dd0e6876-c683-4428-bfe4-879895dc6298,548.6989,1470,,0
2020-01-28 04:00:01.606,9282.649,e0c0792d-2898-4cd4-8036-4e8d324b3eff.achievement.json,11127,6000,1580083200000,6.1291223,LEU3VEaDjN,5363529,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-28 04:00:01.606,9979,e0c0792d-2898-4cd4-8036-4e8d324b3eff.binning_data.json,e0c0792d-2898-4cd4-8036-4e8d324b3eff,448.6995,1148,,0
2020-01-25 04:00:01.153,1828.8027,46cffa31-adae-40ca-a7a5-3e78fe265f73.achievement.json,2336,6000,1579824000000,3.3464277,LEU3VEaDjN,1220502,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-25 04:00:01.153,2321,46cffa31-adae-40ca-a7a5-3e78fe265f73.binning_data.json,46cffa31-adae-40ca-a7a5-3e78fe265f73,84.15979,15,,0
2020-03-08 04:28:25.494,5311.835,28f4ec37-3fd8-42ba-8c8f-1996756c5bd9.achievement.json,6534,6000,1583625600000,1.677239,VfS0qUERdZ,3167011,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-09 03:32:16.125,6212,28f4ec37-3fd8-42ba-8c8f-1996756c5bd9.binning_data.json,28f4ec37-3fd8-42ba-8c8f-1996756c5bd9,247.42943,322,28f4ec37-3fd8-42ba-8c8f-1996756c5bd9.source_info.json,0
2020-02-06 09:21:18.808,4552.754,466459cf-86a8-45f5-9173-dff1932f4a61.achievement.json,5544,6000,1580947200000,1.5999033,VfS0qUERdZ,2845643,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-07 02:24:11.118,5226,466459cf-86a8-45f5-9173-dff1932f4a61.binning_data.json,466459cf-86a8-45f5-9173-dff1932f4a61,218.65248,318,466459cf-86a8-45f5-9173-dff1932f4a61.source_info.json,0
